direction%1:09:00::	75229	eq_synonym	100
property%1:09:00::	14959	eq_synonym	100
act%1:03:00::	11677	eq_synonym	100
incident%1:11:00::	24606	eq_synonym	100
reason%1:10:01::	25308	eq_synonym	100
transform%2:30:03::	29369	eq_synonym	100
generate%2:36:00::	2190	eq_synonym	100
stop%2:42:00::	30859	eq_synonym	100
happen%2:30:00::	31668	eq_synonym	100
move%2:38:00::	31753	eq_synonym	100
change%1:11:00::	33957	eq_synonym	100
movement%1:04:00::	34059	eq_synonym	100
reality%1:26:01::	38116	eq_synonym	100
proof%1:09:00::	38469	eq_synonym	100
beginning%1:09:00::	41061	eq_synonym	100
start%1:28:00::	41061	eq_synonym	100
situation%1:26:00::	41449	eq_synonym	100
perceive%2:39:00::	42950	eq_synonym	100
belong%2:40:00::	46302	eq_synonym	100
begin%2:30:01::	47124	eq_synonym	100
presence%1:26:00::	50022	eq_synonym	100
omission%1:04:01::	75168	eq_synonym	100
object%1:03:00::	250	eq_synonym	100
area%1:07:00::	5047	eq_synonym	100
region%1:15:01::	5047	eq_synonym	100
location%1:03:00::	5505	eq_synonym	100
place%1:15:00::	5505	eq_synonym	100
site%1:15:00::	5505	eq_synonym	100
substance%1:24:00::	21251	eq_synonym	100
pack%1:06:02::	15569	eq_synonym	100
marriage%1:14:00::	37418	eq_synonym	100
outfit%1:06:01::	2584	eq_synonym	100
laundry%1:06:01::	2718	eq_synonym	100
uniform%1:06:00::	32352	eq_synonym	100
wardrobe%1:06:01::	58899	eq_synonym	100
family%1:14:01::	5691	eq_synonym	100
audience%1:14:00::	47599	eq_synonym	100
board%1:14:00::	5515	eq_synonym	100
jury%1:14:00::	5589	eq_synonym	100
forum%1:14:00::	24786	eq_synonym	100
house%1:14:02::	24788	eq_synonym	100
congress%1:14:02::	24793	eq_synonym	100
legislature%1:14:00::	24805	eq_synonym	100
parliament%1:14:00::	24813	eq_synonym	100
council%1:14:01::	24819	eq_synonym	100
camp%1:14:01::	5600	eq_synonym	100
right_wing%1:14:00::	41133	eq_synonym	100
couple%1:14:00::	37859	eq_synonym	100
cast%1:14:00::	38996	eq_synonym	100
house%1:14:05::	5833	eq_synonym	100
court%1:14:01::	39556	eq_synonym	100
lobby%1:14:00::	36503	eq_synonym	100
band%1:14:00::	35030	eq_synonym	100
cabinet%1:14:00::	17345	eq_synonym	100
government%1:14:00::	17345	eq_synonym	100
study%1:10:00::	7831	eq_synonym	100
thesis%1:10:01::	7831	eq_synonym	100
article%1:10:00::	7833	eq_synonym	100
paper%1:10:02::	7833	eq_synonym	100
poem%1:10:00::	7835	eq_synonym	100
essay%1:10:00::	7842	eq_synonym	100
manuscript%1:10:00::	7848	eq_has_hyponym	100
edition%1:10:02::	7868	eq_synonym	100
cutting%1:10:00::	7869	eq_synonym	100
literature%1:10:00::	15318	eq_synonym	100
contract%1:10:00::	24536	eq_synonym	100
regulation%1:10:00::	49201	eq_synonym	100
legend%1:10:00::	49323	eq_synonym	100
note%1:10:02::	49360	eq_synonym	100
site%1:10:00::	58412	eq_synonym	100
draft%1:10:00::	75210	eq_synonym	100
dialogue%1:10:00::	75230	eq_synonym	100
archive%1:06:00::	39276	eq_synonym	100
treasure%1:14:00::	49296	eq_synonym	100
garbage%1:27:00::	49408	eq_synonym	100
rubbish%1:27:00::	49408	eq_synonym	100
constitution%1:07:00::	15730	eq_synonym	100
hardware%1:06:01::	11079	eq_synonym	100
kit%1:06:00::	11090	eq_synonym	100
society%1:14:00::	5678	eq_synonym	100
public%1:14:01::	68732	eq_synonym	100
network%1:14:00::	39673	eq_synonym	100
machinery%1:06:00::	45321	eq_synonym	100
institution%1:14:00::	12843	eq_synonym	100
business%1:04:01::	5768	eq_synonym	100
firm%1:14:00::	5768	eq_synonym	100
operation%1:04:06::	5768	eq_synonym	100
academy%1:06:00::	17051	eq_synonym	100
movement%1:14:00::	17238	eq_synonym	100
series%1:10:00::	53100	eq_synonym	100
series%1:10:01::	53100	eq_synonym	100
chain%1:14:02::	59282	eq_synonym	100
hedge%1:06:00::	827	eq_synonym	100
forest%1:17:00::	1084	eq_synonym	100
vegetation%1:14:00::	54885	eq_synonym	100
grass%1:20:00::	38314	eq_synonym	100
noun%1:10:00::	7912	eq_synonym	100
labour%1:14:00::	40349	eq_synonym	100
elite%1:14:00::	5540	eq_synonym	100
generation%1:14:01::	5571	eq_synonym	100
class%1:14:01::	5596	eq_synonym	100
culture%1:14:00::	38424	eq_synonym	100
folk%1:14:00::	41091	eq_synonym	100
march%1:14:00::	38461	eq_synonym	100
squad%1:14:01::	5574	eq_synonym	100
force%1:14:01::	36940	eq_synonym	100
army%1:14:00::	38448	eq_synonym	100
troop%1:14:00::	42892	eq_synonym	100
navy%1:14:00::	48029	eq_synonym	100
load%1:06:00::	8776	eq_synonym	100
cattle%1:05:00::	3477	eq_synonym	100
herd%1:14:00::	5578	eq_synonym	100
galaxy%1:14:00::	45296	eq_synonym	100
script%1:10:01::	38017	eq_synonym	100
column%1:14:01::	38030	eq_synonym	100
queue%1:14:00::	38034	eq_synonym	100
strip%1:10:00::	38044	eq_synonym	100
line%1:10:02::	69273	eq_synonym	100
wildlife%1:14:00::	41499	eq_synonym	100
stock%1:05:00::	72999	eq_synonym	100
fruit%1:20:00::	400	eq_synonym	100
seed%1:20:00::	998	eq_synonym	100
leaf%1:20:00::	1140	eq_synonym	100
branch%1:20:00::	18613	eq_synonym	100
root%1:20:00::	38299	eq_synonym	100
flesh%1:20:00::	41099	eq_synonym	100
stem%1:20:00::	42394	eq_synonym	100
stick%1:06:03::	68087	eq_synonym	100
hand%1:08:00::	2646	eq_synonym	100
head%1:08:00::	2651	eq_synonym	100
neck%1:08:00::	2676	eq_synonym	100
foot%1:08:01::	2721	eq_has_hyponym	100
seat%1:08:00::	3916	eq_synonym	100
toe%1:08:01::	3935	eq_synonym	100
finger%1:08:00::	3956	eq_synonym	100
organ%1:08:00::	3975	eq_synonym	100
chest%1:08:00::	3995	eq_synonym	100
stomach%1:08:00::	4009	eq_synonym	100
nose%1:08:00::	4019	eq_synonym	100
wing%1:05:00::	4109	eq_synonym	100
tail%1:05:00::	4113	eq_synonym	100
limb%1:08:00::	4119	eq_synonym	100
bone%1:08:00::	4273	eq_synonym	100
breast%1:08:00::	4316	eq_synonym	100
face%1:08:00::	7590	eq_synonym	100
mouth%1:08:01::	12346	eq_synonym	100
tooth%1:08:00::	12374	eq_synonym	100
knee%1:08:00::	13971	eq_synonym	100
nail%1:08:00::	2165	eq_synonym	100
wrist%1:08:00::	4105	eq_synonym	100
elbow%1:08:00::	4106	eq_synonym	100
ankle%1:08:00::	4108	eq_synonym	100
chip%1:17:00::	14049	eq_synonym	100
slice%1:17:00::	14153	eq_synonym	100
strip%1:17:00::	14537	eq_synonym	100
patch%1:06:00::	14570	eq_synonym	100
fragment%1:17:01::	41073	eq_synonym	100
shaft%1:06:00::	2267	eq_synonym	100
point%1:25:00::	2233	eq_synonym	100
front%1:06:00::	41098	eq_synonym	100
atom%1:27:00::	41753	eq_synonym	100
shell%1:17:02::	20687	eq_synonym	100
drift%1:17:00::	20701	eq_synonym	100
shell%1:20:00::	20722	eq_synonym	100
skin%1:13:00::	20748	eq_synonym	100
cover%1:06:02::	20752	eq_synonym	100
room%1:06:00::	2038	eq_synonym	100
level%1:06:01::	5737	eq_synonym	100
roof%1:06:00::	7513	eq_synonym	100
arch%1:06:01::	16383	eq_synonym	100
column%1:06:00::	16450	eq_synonym	100
staircase%1:06:00::	36604	eq_synonym	100
wall%1:06:00::	36741	eq_synonym	100
ceiling%1:06:00::	36769	eq_synonym	100
floor%1:06:00::	36778	eq_synonym	100
chimney%1:06:00::	26406	eq_synonym	100
extension%1:06:00::	65450	eq_synonym	100
ash%1:27:01::	38157	eq_synonym	100
chapter%1:10:00::	38569	eq_synonym	100
leg%1:06:01::	279	eq_has_hyponym	100
crossing%1:06:00::	41087	eq_synonym	100
concentration%1:07:02::	72951	eq_synonym	100
tooth%1:06:02::	47269	eq_synonym	100
act%1:10:00::	41040	eq_synonym	100
scene%1:10:01::	54341	eq_has_hyponym	100
scene%1:10:00::	54341	eq_synonym	100
computing%1:09:00::	3076	eq_synonym	100
philosophy%1:09:00::	3081	eq_synonym	100
history%1:09:00::	3092	eq_synonym	100
medicine%1:04:00::	3106	eq_synonym	100
psychology%1:09:00::	3115	eq_synonym	100
rhetoric%1:09:00::	3117	eq_synonym	100
sociology%1:09:00::	3124	eq_synonym	100
theology%1:09:01::	3129	eq_synonym	100
art%1:04:00::	15477	eq_synonym	100
architecture%1:09:00::	21104	eq_synonym	100
politics%1:24:00::	26726	eq_synonym	100
craft%1:09:01::	34733	eq_synonym	100
trade%1:04:00::	34733	eq_synonym	100
technology%1:09:00::	37426	eq_synonym	100
ideology%1:09:01::	39544	eq_synonym	100
electronics%1:09:00::	47287	eq_synonym	100
statistics%1:09:00::	47294	eq_synonym	100
monarchy%1:14:00::	3276	eq_has_hyperonym	100
magnitude%1:07:00::	8360	eq_synonym	100
size%1:07:00::	8360	eq_synonym	100
past%1:28:00::	9481	eq_synonym	100
notice%1:10:03::	9491	eq_synonym	100
quarter%1:28:02::	10090	eq_synonym	100
year%1:28:01::	10856	eq_synonym	100
age%1:07:00::	20818	eq_synonym	100
age%1:28:02::	20819	eq_synonym	100
period%1:28:05::	20819	eq_synonym	100
childhood%1:28:00::	20827	eq_synonym	100
day%1:28:00::	20839	eq_synonym	100
era%1:28:00::	20845	eq_synonym	100
holiday%1:28:00::	20848	eq_synonym	100
harvest%1:04:00::	20874	eq_synonym	100
reign%1:28:00::	20936	eq_synonym	100
rule%1:28:00::	20936	eq_synonym	100
recovery%1:22:00::	20941	eq_synonym	100
session%1:28:00::	20949	eq_synonym	100
period%1:28:05::	20982	eq_synonym	100
lesson%1:04:01::	20983	eq_synonym	100
week%1:28:02::	20994	eq_synonym	100
shift%1:28:00::	20996	eq_synonym	100
century%1:28:00::	21011	eq_synonym	100
break%1:28:00::	21062	eq_synonym	100
pause%1:04:00::	21062	eq_synonym	100
weekend%1:28:00::	21091	eq_synonym	100
night%1:28:00::	27074	eq_synonym	100
season%1:28:00::	36631	eq_synonym	100
youth%1:28:00::	38485	eq_synonym	100
stage%1:28:00::	38655	eq_synonym	100
age%1:28:01::	41036	eq_synonym	100
future%1:28:00::	9459	eq_synonym	100
present%1:28:00::	9467	eq_synonym	100
morning%1:28:01::	9569	eq_synonym	100
midnight%1:28:00::	39246	eq_synonym	100
afternoon%1:28:00::	41110	eq_synonym	100
highlight%1:24:00::	41132	eq_synonym	100
variant%1:09:01::	68971	eq_synonym	100
capitalism%1:14:00::	45309	eq_synonym	100
party%1:14:01::	31594	eq_synonym	100
union%1:14:01::	33493	eq_synonym	100
